NODE_KEY,PARENT_KEY_NODE_KEY,SO_ITEM_GUID,QUANTITY,QUANTITY_UNIT,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT,CURRENCY_CODE,PRODUCT_GUID,INV_ITEM_POS
40F2E9AFC5011EE7AEC4A3708FC0E55C,40F2E9AFC5011EE7AEC4A36FBC4E055C,40F2E9AFC5011EE7AEC4A36BF120655C,2000,EA,59.5,50,9.5,EUR,42F2E9AFC4EF1EE7A4AB154ADF1D4C01,30
40F2E9AFC5011EE7AEC4A3708FC1055C,40F2E9AFC5011EE7AEC4A36FBC4E055C,40F2E9AFC5011EE7AEC4A36BF120855C,3000,EA,3177,2670,507,USD,42F2E9AFC4EF1EE7A4AB154ADF1B6C01,40
40F2E9AFC5011EE7AEC4A3708FC1255C,40F2E9AFC5011EE7AEC4A36FBC4E055C,40F2E9AFC5011EE7AEC4A36BF120A55C,2000,EA,1642,1380,262,EUR,42F2E9AFC4EF1EE7A4AB154ADF1B8C01,50
40F2E9AFC5011EE7AEC4A3708FC1455C,40F2E9AFC5011EE7AEC4A36FBC4E055C,40F2E9AFC5011EE7AEC4A36BF120C55C,2000,EA,9282,7800,1482,GBP,42F2E9AFC4EF1EE7A4AB154ADF1BAC01,60
40F2E9AFC5011EE7AEC4A3708FC1655C,40F2E9AFC5011EE7AEC4A36FBC4E055C,40F2E9AFC5011EE7AEC4A36BF120E55C,3000,EA,821,690,131,EUR,42F2E9AFC4EF1EE7A4AB154ADF1BCC01,70
40F2E9AFC5011EE7AEC4A3708FC1855C,40F2E9AFC5011EE7AEC4A36FBC4E255C,40F2E9AFC5011EE7AEC4A36BF121055C,3000,EA,10353,8700,1653,EUR,42F2E9AFC4EF1EE7A4AB154ADF1B0C01,10
40F2E9AFC5011EE7AEC4A3708FC1A55C,40F2E9AFC5011EE7AEC4A36FBC4E255C,40F2E9AFC5011EE7AEC4A36BF121255C,1000,EA,4046,3400,646,MXN,42F2E9AFC4EF1EE7A4AB154ADF1B2C01,20
40F2E9AFC5011EE7AEC4A3708FC1C55C,40F2E9AFC5011EE7AEC4A36FBC4E255C,40F2E9AFC5011EE7AEC4A36BF121455C,3000,EA,10674,8970,1704,ARS,42F2E9AFC4EF1EE7A4AB154ADF1B4C01,30
40F2E9AFC5011EE7AEC4A3708FC1E55C,40F2E9AFC5011EE7AEC4A36FBC4E455C,40F2E9AFC5011EE7AEC4A36BF122455C,1000,EA,1.49,1.25,23731,EUR,42F2E9AFC4EF1EE7A4AB154ADF14AC01,80
40F2E9AFC5011EE7AEC4A3708FC2055C,40F2E9AFC5011EE7AEC4A36FBC4E455C,40F2E9AFC5011EE7AEC4A36BF122255C,3000,EA,3.41,2.87,54492,EUR,42F2E9AFC4EF1EE7A4AB154ADF148C01,70
40F2E9AFC5011EE7AEC4A3708FC2255C,40F2E9AFC5011EE7AEC4A36FBC4E455C,40F2E9AFC5011EE7AEC4A36BF122055C,1000,EA,1.46,1.23,23370,MXN,42F2E9AFC4EF1EE7A4AB154ADF168C01,60
40F2E9AFC5011EE7AEC4A3708FC2455C,40F2E9AFC5011EE7AEC4A36FBC4E455C,40F2E9AFC5011EE7AEC4A36BF121E55C,2000,EA,1.02,86000,16340,CAD,42F2E9AFC4EF1EE7A4AB154ADF166C01,50
40F2E9AFC5011EE7AEC4A3708FC2655C,40F2E9AFC5011EE7AEC4A36FBC4E455C,40F2E9AFC5011EE7AEC4A36BF121C55C,2000,EA,94962,79800,15162,USD,42F2E9AFC4EF1EE7A4AB154ADF164C01,40
40F2E9AFC5011EE7AEC4A3708FC2855C,40F2E9AFC5011EE7AEC4A36FBC4E455C,40F2E9AFC5011EE7AEC4A36BF121A55C,1000,EA,41055,34500,6555,EUR,42F2E9AFC4EF1EE7A4AB154ADF162C01,30
40F2E9AFC5011EE7AEC4A3708FC2A55C,40F2E9AFC5011EE7AEC4A36FBC4E455C,40F2E9AFC5011EE7AEC4A36BF121855C,3000,EA,1.02,85500,16245,GBP,42F2E9AFC4EF1EE7A4AB154ADF160C01,20
40F2E9AFC5011EE7AEC4A3708FC2C55C,40F2E9AFC5011EE7AEC4A36FBC4E455C,40F2E9AFC5011EE7AEC4A36BF121655C,2000,EA,54740,46000,8740,EUR,42F2E9AFC4EF1EE7A4AB154ADF15EC01,10
40F2E9AFC5011EE7AEC4A3708FC2E55C,40F2E9AFC5011EE7AEC4A36FBC4E655C,40F2E9AFC5011EE7AEC4A36BF123055C,2000,EA,6188,5200,988,CHF,42F2E9AFC4EF1EE7A4AB154ADF184C01,60
40F2E9AFC5011EE7AEC4A3708FC3055C,40F2E9AFC5011EE7AEC4A36FBC4E655C,40F2E9AFC5011EE7AEC4A36BF122E55C,1000,EA,1904,1600,304,CAD,42F2E9AFC4EF1EE7A4AB154ADF182C01,50
40F2E9AFC5011EE7AEC4A3708FC3255C,40F2E9AFC5011EE7AEC4A36FBC4E655C,40F2E9AFC5011EE7AEC4A36BF122C55C,3000,EA,4998,4200,798,BRL,42F2E9AFC4EF1EE7A4AB154ADF180C01,40
40F2E9AFC5011EE7AEC4A3708FC3455C,40F2E9AFC5011EE7AEC4A36FBC4E655C,40F2E9AFC5011EE7AEC4A36BF122655C,2000,EA,2142,1800,342,EUR,42F2E9AFC4EF1EE7A4AB154ADF17AC01,10
40F2E9AFC5011EE7AEC4A3708FC3655C,40F2E9AFC5011EE7AEC4A36FBC4E655C,40F2E9AFC5011EE7AEC4A36BF122855C,2000,EA,1666,1400,266,EUR,42F2E9AFC4EF1EE7A4AB154ADF17CC01,20
40F2E9AFC5011EE7AEC4A3708FC3855C,40F2E9AFC5011EE7AEC4A36FBC4E655C,40F2E9AFC5011EE7AEC4A36BF122A55C,2000,EA,2618,2200,418,ARS,42F2E9AFC4EF1EE7A4AB154ADF17EC01,30
40F2E9AFC5011EE7AEC4A3708FC3A55C,40F2E9AFC5011EE7AEC4A36FBC4E855C,40F2E9AFC5011EE7AEC4A36BF123655C,2000,EA,59.5,50,9.5,EUR,42F2E9AFC4EF1EE7A4AB154ADF1D4C01,30
40F2E9AFC5011EE7AEC4A3708FC3C55C,40F2E9AFC5011EE7AEC4A36FBC4E855C,40F2E9AFC5011EE7AEC4A36BF123455C,2000,EA,35.7,30,5.7,JPY,42F2E9AFC4EF1EE7A4AB154ADF1D2C01,20
40F2E9AFC5011EE7AEC4A3708FC3E55C,40F2E9AFC5011EE7AEC4A36FBC4E855C,40F2E9AFC5011EE7AEC4A36BF123255C,2000,EA,11.9,10,1.9,EUR,42F2E9AFC4EF1EE7A4AB154ADF1D0C01,10
40F2E9AFC5011EE7AEC4A3708FC4055C,40F2E9AFC5011EE7AEC4A36FBC4EA55C,40F2E9AFC5011EE7AEC4A36BF124455C,3000,EA,24633,20700,3933,USD,42F2E9AFC4EF1EE7A4AB154ADF1AAC01,70
40F2E9AFC5011EE7AEC4A3708FC4255C,40F2E9AFC5011EE7AEC4A36FBC4EA55C,40F2E9AFC5011EE7AEC4A36BF124255C,1000,EA,9508,7990,1518,EUR,42F2E9AFC4EF1EE7A4AB154ADF1A8C01,60
40F2E9AFC5011EE7AEC4A3708FC4455C,40F2E9AFC5011EE7AEC4A36FBC4EA55C,40F2E9AFC5011EE7AEC4A36BF124055C,2000,EA,21396,17980,3416,USD,42F2E9AFC4EF1EE7A4AB154ADF1A6C01,50
40F2E9AFC5011EE7AEC4A3708FC4655C,40F2E9AFC5011EE7AEC4A36FBC4EA55C,40F2E9AFC5011EE7AEC4A36BF123E55C,2000,EA,10710,9000,1710,EUR,42F2E9AFC4EF1EE7A4AB154ADF1A4C01,40
40F2E9AFC5011EE7AEC4A3708FC4855C,40F2E9AFC5011EE7AEC4A36FBC4EA55C,40F2E9AFC5011EE7AEC4A36BF123C55C,3000,EA,9282,7800,1482,EUR,42F2E9AFC4EF1EE7A4AB154ADF1A2C01,30
40F2E9AFC5011EE7AEC4A3708FC4A55C,40F2E9AFC5011EE7AEC4A36FBC4EA55C,40F2E9AFC5011EE7AEC4A36BF123A55C,2000,EA,9282,7800,1482,EUR,42F2E9AFC4EF1EE7A4AB154ADF1A0C01,20
40F2E9AFC5011EE7AEC4A3708FC4C55C,40F2E9AFC5011EE7AEC4A36FBC4EA55C,40F2E9AFC5011EE7AEC4A36BF123855C,2000,EA,3.57,3,56962,DKK,42F2E9AFC4EF1EE7A4AB154ADF19EC01,10
40F2E9AFC5011EE7AEC4A3708FC4E55C,40F2E9AFC5011EE7AEC4A36FBC4EC55C,40F2E9AFC5011EE7AEC4A36BF124655C,1000,EA,6545,5500,1045,JPY,42F2E9AFC4EF1EE7A4AB154ADF1AEC01,10
40F2E9AFC5011EE7AEC4A3708FC5055C,40F2E9AFC5011EE7AEC4A36FBC4EC55C,40F2E9AFC5011EE7AEC4A36BF124855C,3000,EA,10353,8700,1653,EUR,42F2E9AFC4EF1EE7A4AB154ADF1B0C01,20
40F2E9AFC5011EE7AEC4A3708FC5255C,40F2E9AFC5011EE7AEC4A36FBC4EC55C,40F2E9AFC5011EE7AEC4A36BF124A55C,3000,EA,12138,10200,1938,MXN,42F2E9AFC4EF1EE7A4AB154ADF1B2C01,30
40F2E9AFC5011EE7AEC4A3708FC5455C,40F2E9AFC5011EE7AEC4A36FBC4EC55C,40F2E9AFC5011EE7AEC4A36BF124C55C,1000,EA,3558,2990,568,ARS,42F2E9AFC4EF1EE7A4AB154ADF1B4C01,40
40F2E9AFC5011EE7AEC4A3708FC5655C,40F2E9AFC5011EE7AEC4A36FBC4EE55C,40F2E9AFC5011EE7AEC4A36BF125E55C,3000,EA,1.25,1.05,19893,EUR,42F2E9AFC4EF1EE7A4AB154ADF16EC01,90
40F2E9AFC5011EE7AEC4A3708FC5855C,40F2E9AFC5011EE7AEC4A36FBC4EE55C,40F2E9AFC5011EE7AEC4A36BF125C55C,2000,EA,1.17,98000,18620,ARS,42F2E9AFC4EF1EE7A4AB154ADF16CC01,80
40F2E9AFC5011EE7AEC4A3708FC5A55C,40F2E9AFC5011EE7AEC4A36FBC4EE55C,40F2E9AFC5011EE7AEC4A36BF125A55C,1000,EA,98770,83000,15770,EUR,42F2E9AFC4EF1EE7A4AB154ADF16AC01,70
40F2E9AFC5011EE7AEC4A3708FC5C55C,40F2E9AFC5011EE7AEC4A36FBC4EE55C,40F2E9AFC5011EE7AEC4A36BF125855C,2000,EA,4.76,4,75962,EUR,42F2E9AFC4EF1EE7A4AB154ADF152C01,60
40F2E9AFC5011EE7AEC4A3708FC5E55C,40F2E9AFC5011EE7AEC4A36FBC4EE55C,40F2E9AFC5011EE7AEC4A36BF125655C,2000,EA,71162,59800,11362,USD,42F2E9AFC4EF1EE7A4AB154ADF150C01,50
40F2E9AFC5011EE7AEC4A3708FC6055C,40F2E9AFC5011EE7AEC4A36FBC4EE55C,40F2E9AFC5011EE7AEC4A36BF125455C,3000,EA,5.89,4.95,94050,EUR,42F2E9AFC4EF1EE7A4AB154ADF14EC01,40
40F2E9AFC5011EE7AEC4A3708FC6255C,40F2E9AFC5011EE7AEC4A36FBC4EE55C,40F2E9AFC5011EE7AEC4A36BF125255C,2000,EA,3.74,3.14,59660,USD,42F2E9AFC4EF1EE7A4AB154ADF14CC01,30
40F2E9AFC5011EE7AEC4A3708FC6455C,40F2E9AFC5011EE7AEC4A36FBC4EE55C,40F2E9AFC5011EE7AEC4A36BF125055C,2000,EA,2.97,2.5,47462,EUR,42F2E9AFC4EF1EE7A4AB154ADF14AC01,20
40F2E9AFC5011EE7AEC4A3708FC6655C,40F2E9AFC5011EE7AEC4A36FBC4EE55C,40F2E9AFC5011EE7AEC4A36BF124E55C,2000,EA,2.28,1.91,36328,EUR,42F2E9AFC4EF1EE7A4AB154ADF148C01,10
40F2E9AFC5011EE7AEC4A3708FC6855C,40F2E9AFC5011EE7AEC4A36FBC4F055C,40F2E9AFC5011EE7AEC4A36BF126055C,1000,EA,8437,7090,1347,ARS,42F2E9AFC4EF1EE7A4AB154ADF18EC01,10
40F2E9AFC5011EE7AEC4A3708FC6A55C,40F2E9AFC5011EE7AEC4A36FBC4F055C,40F2E9AFC5011EE7AEC4A36BF126255C,3000,EA,29167,24510,4657,ZAR,42F2E9AFC4EF1EE7A4AB154ADF190C01,20
40F2E9AFC5011EE7AEC4A3708FC6C55C,40F2E9AFC5011EE7AEC4A36FBC4F055C,40F2E9AFC5011EE7AEC4A36BF126455C,2000,EA,24086,20240,3846,USD,42F2E9AFC4EF1EE7A4AB154ADF192C01,30
40F2E9AFC5011EE7AEC4A3708FC6E55C,40F2E9AFC5011EE7AEC4A36FBC4F055C,40F2E9AFC5011EE7AEC4A36BF126655C,2000,EA,67830,57000,10830,GBP,42F2E9AFC4EF1EE7A4AB154ADF160C01,40
40F2E9AFC5011EE7AEC4A3708FC7055C,40F2E9AFC5011EE7AEC4A36FBC4F055C,40F2E9AFC5011EE7AEC4A36BF126855C,3000,EA,1.23,1.04,19665,EUR,42F2E9AFC4EF1EE7A4AB154ADF162C01,50
40F2E9AFC5011EE7AEC4A3708FC7255C,40F2E9AFC5011EE7AEC4A36FBC4F055C,40F2E9AFC5011EE7AEC4A36BF126A55C,2000,EA,94962,79800,15162,USD,42F2E9AFC4EF1EE7A4AB154ADF164C01,60
40F2E9AFC5011EE7AEC4A3708FC7455C,40F2E9AFC5011EE7AEC4A36FBC4F055C,40F2E9AFC5011EE7AEC4A36BF126C55C,2000,EA,1.02,86000,16340,CAD,42F2E9AFC4EF1EE7A4AB154ADF166C01,70
40F2E9AFC5011EE7AEC4A3708FC7655C,40F2E9AFC5011EE7AEC4A36FBC4F255C,40F2E9AFC5011EE7AEC4A36BF126E55C,1000,EA,98770,83000,15770,EUR,42F2E9AFC4EF1EE7A4AB154ADF16AC01,10
40F2E9AFC5011EE7AEC4A3708FC7855C,40F2E9AFC5011EE7AEC4A36FBC4F255C,40F2E9AFC5011EE7AEC4A36BF127055C,2000,EA,1.17,98000,18620,ARS,42F2E9AFC4EF1EE7A4AB154ADF16CC01,20
40F2E9AFC5011EE7AEC4A3708FC7A55C,40F2E9AFC5011EE7AEC4A36FBC4F255C,40F2E9AFC5011EE7AEC4A36BF127255C,1000,EA,41531,34900,6631,EUR,42F2E9AFC4EF1EE7A4AB154ADF16EC01,30
40F2E9AFC5011EE7AEC4A3708FC7C55C,40F2E9AFC5011EE7AEC4A36FBC4F255C,40F2E9AFC5011EE7AEC4A36BF127455C,1000,EA,1059,890,169,USD,42F2E9AFC4EF1EE7A4AB154ADF1B6C01,40
40F2E9AFC5011EE7AEC4A3708FC7E55C,40F2E9AFC5011EE7AEC4A36FBC4F255C,40F2E9AFC5011EE7AEC4A36BF127655C,1000,EA,821,690,131,EUR,42F2E9AFC4EF1EE7A4AB154ADF1B8C01,50
40F2E9AFC5011EE7AEC4A3708FC8055C,40F2E9AFC5011EE7AEC4A36FBC4F255C,40F2E9AFC5011EE7AEC4A36BF127855C,3000,EA,13923,11700,2223,GBP,42F2E9AFC4EF1EE7A4AB154ADF1BAC01,60
40F2E9AFC5011EE7AEC4A3708FC8255C,40F2E9AFC5011EE7AEC4A36FBC4F455C,40F2E9AFC5011EE7AEC4A36BF128A55C,2000,EA,1664,1398,266,USD,42F2E9AFC4EF1EE7A4AB154ADF186C01,90
40F2E9AFC5011EE7AEC4A3708FC8455C,40F2E9AFC5011EE7AEC4A36FBC4F455C,40F2E9AFC5011EE7AEC4A36BF128855C,3000,EA,9282,7800,1482,CHF,42F2E9AFC4EF1EE7A4AB154ADF184C01,80
40F2E9AFC5011EE7AEC4A3708FC8655C,40F2E9AFC5011EE7AEC4A36FBC4F455C,40F2E9AFC5011EE7AEC4A36BF128655C,2000,EA,3808,3200,608,CAD,42F2E9AFC4EF1EE7A4AB154ADF182C01,70
40F2E9AFC5011EE7AEC4A3708FC8855C,40F2E9AFC5011EE7AEC4A36FBC4F455C,40F2E9AFC5011EE7AEC4A36BF128455C,1000,EA,1666,1400,266,BRL,42F2E9AFC4EF1EE7A4AB154ADF180C01,60
40F2E9AFC5011EE7AEC4A3708FC8A55C,40F2E9AFC5011EE7AEC4A36FBC4F455C,40F2E9AFC5011EE7AEC4A36BF128255C,2000,EA,2618,2200,418,ARS,42F2E9AFC4EF1EE7A4AB154ADF17EC01,50
40F2E9AFC5011EE7AEC4A3708FC8C55C,40F2E9AFC5011EE7AEC4A36FBC4F455C,40F2E9AFC5011EE7AEC4A36BF128055C,3000,EA,21063,17700,3363,MXN,42F2E9AFC4EF1EE7A4AB154ADF1C2C01,40
40F2E9AFC5011EE7AEC4A3708FC8E55C,40F2E9AFC5011EE7AEC4A36FBC4F455C,40F2E9AFC5011EE7AEC4A36BF127E55C,1000,EA,5831,4900,931,CAD,42F2E9AFC4EF1EE7A4AB154ADF1C0C01,30
40F2E9AFC5011EE7AEC4A3708FC9055C,40F2E9AFC5011EE7AEC4A36FBC4F455C,40F2E9AFC5011EE7AEC4A36BF127C55C,2000,EA,7378,6200,1178,USD,42F2E9AFC4EF1EE7A4AB154ADF1BEC01,20
40F2E9AFC5011EE7AEC4A3708FC9255C,40F2E9AFC5011EE7AEC4A36FBC4F455C,40F2E9AFC5011EE7AEC4A36BF127A55C,3000,EA,821,690,131,EUR,42F2E9AFC4EF1EE7A4AB154ADF1BCC01,10
40F2E9AFC5011EE7AEC4A3708FC9455C,40F2E9AFC5011EE7AEC4A36FBC4F655C,40F2E9AFC5011EE7AEC4A36BF128C55C,2000,EA,16422,13800,2622,EUR,42F2E9AFC4EF1EE7A4AB154ADF1C4C01,10
40F2E9AFC5011EE7AEC4A3708FC9655C,40F2E9AFC5011EE7AEC4A36FBC4F655C,40F2E9AFC5011EE7AEC4A36BF128E55C,1000,EA,4165,3500,665,ARS,42F2E9AFC4EF1EE7A4AB154ADF1C6C01,20
40F2E9AFC5011EE7AEC4A3708FC9855C,40F2E9AFC5011EE7AEC4A36FBC4F655C,40F2E9AFC5011EE7AEC4A36BF129055C,2000,EA,6902,5800,1102,EUR,42F2E9AFC4EF1EE7A4AB154ADF1C8C01,30
40F2E9AFC5011EE7AEC4A3708FC9A55C,40F2E9AFC5011EE7AEC4A36FBC4F855C,40F2E9AFC5011EE7AEC4A36BF129255C,1000,EA,10698,8990,1708,USD,42F2E9AFC4EF1EE7A4AB154ADF1A6C01,10
40F2E9AFC5011EE7AEC4A3708FC9C55C,40F2E9AFC5011EE7AEC4A36FBC4F855C,40F2E9AFC5011EE7AEC4A36BF129455C,2000,EA,7116,5980,1136,ARS,42F2E9AFC4EF1EE7A4AB154ADF1B4C01,20
40F2E9AFC5011EE7AEC4A3708FC9E55C,40F2E9AFC5011EE7AEC4A36FBC4FA55C,40F2E9AFC5011EE7AEC4A36BF129C55C,2000,EA,18326,15400,2926,EUR,42F2E9AFC4EF1EE7A4AB154ADF1ACC01,40
40F2E9AFC5011EE7AEC4A3708FCA055C,40F2E9AFC5011EE7AEC4A36FBC4FA55C,40F2E9AFC5011EE7AEC4A36BF129A55C,1000,EA,8211,6900,1311,USD,42F2E9AFC4EF1EE7A4AB154ADF1AAC01,30
40F2E9AFC5011EE7AEC4A3708FCA255C,40F2E9AFC5011EE7AEC4A36FBC4FA55C,40F2E9AFC5011EE7AEC4A36BF129855C,3000,EA,28524,23970,4554,EUR,42F2E9AFC4EF1EE7A4AB154ADF1A8C01,20
40F2E9AFC5011EE7AEC4A3708FCA455C,40F2E9AFC5011EE7AEC4A36FBC4FA55C,40F2E9AFC5011EE7AEC4A36BF129655C,3000,EA,32094,26970,5124,USD,42F2E9AFC4EF1EE7A4AB154ADF1A6C01,10
40F2E9AFC5011EE7AEC4A3708FCA655C,40F2E9AFC5011EE7AEC4A36FBC4FC55C,40F2E9AFC5011EE7AEC4A36BF129E55C,3000,EA,25311,21270,4041,ARS,42F2E9AFC4EF1EE7A4AB154ADF18EC01,10
40F2E9AFC5011EE7AEC4A3708FCA855C,40F2E9AFC5011EE7AEC4A36FBC4FC55C,40F2E9AFC5011EE7AEC4A36BF12A055C,1000,EA,9722,8170,1552,ZAR,42F2E9AFC4EF1EE7A4AB154ADF190C01,20
40F2E9AFC5011EE7AEC4A3708FCAA55C,40F2E9AFC5011EE7AEC4A36FBC4FC55C,40F2E9AFC5011EE7AEC4A36BF12A255C,3000,EA,36128,30360,5768,USD,42F2E9AFC4EF1EE7A4AB154ADF192C01,30
40F2E9AFC5011EE7AEC4A3708FCAC55C,40F2E9AFC5011EE7AEC4A36FBC4FC55C,40F2E9AFC5011EE7AEC4A36BF12A455C,3000,EA,5.11,4.29,81510,RUB,42F2E9AFC4EF1EE7A4AB154ADF1CAC01,40
40F2E9AFC5011EE7AEC4A3708FCAE55C,40F2E9AFC5011EE7AEC4A36FBC4FC55C,40F2E9AFC5011EE7AEC4A36BF12A655C,1000,EA,2737,2300,437,USD,42F2E9AFC4EF1EE7A4AB154ADF1CCC01,50
40F2E9AFC5011EE7AEC4A3708FCB055C,40F2E9AFC5011EE7AEC4A36FBC4FE55C,40F2E9AFC5011EE7AEC4A36BF12B855C,2000,EA,9282,7800,1482,GBP,42F2E9AFC4EF1EE7A4AB154ADF1BAC01,90
40F2E9AFC5011EE7AEC4A3708FCB255C,40F2E9AFC5011EE7AEC4A36FBC4FE55C,40F2E9AFC5011EE7AEC4A36BF12B655C,3000,EA,2463,2070,393,EUR,42F2E9AFC4EF1EE7A4AB154ADF1B8C01,80
40F2E9AFC5011EE7AEC4A3708FCB455C,40F2E9AFC5011EE7AEC4A36FBC4FE55C,40F2E9AFC5011EE7AEC4A36BF12B455C,2000,EA,2118,1780,338,USD,42F2E9AFC4EF1EE7A4AB154ADF1B6C01,70
40F2E9AFC5011EE7AEC4A3708FCB655C,40F2E9AFC5011EE7AEC4A36FBC4FE55C,40F2E9AFC5011EE7AEC4A36BF12B255C,1000,EA,5355,4500,855,EUR,42F2E9AFC4EF1EE7A4AB154ADF1A4C01,60
40F2E9AFC5011EE7AEC4A3708FCB855C,40F2E9AFC5011EE7AEC4A36FBC4FE55C,40F2E9AFC5011EE7AEC4A36BF12B055C,1000,EA,3094,2600,494,EUR,42F2E9AFC4EF1EE7A4AB154ADF1A2C01,50
40F2E9AFC5011EE7AEC4A3708FCBA55C,40F2E9AFC5011EE7AEC4A36FBC4FE55C,40F2E9AFC5011EE7AEC4A36BF12AE55C,2000,EA,59.5,50,9.5,EUR,42F2E9AFC4EF1EE7A4AB154ADF1D4C01,40
40F2E9AFC5011EE7AEC4A3708FCBC55C,40F2E9AFC5011EE7AEC4A36FBC4FE55C,40F2E9AFC5011EE7AEC4A36BF12AC55C,2000,EA,35.7,30,5.7,JPY,42F2E9AFC4EF1EE7A4AB154ADF1D2C01,30
40F2E9AFC5011EE7AEC4A3708FCBE55C,40F2E9AFC5011EE7AEC4A36FBC4FE55C,40F2E9AFC5011EE7AEC4A36BF12AA55C,2000,EA,11.9,10,1.9,EUR,42F2E9AFC4EF1EE7A4AB154ADF1D0C01,20
40F2E9AFC5011EE7AEC4A3708FCC055C,40F2E9AFC5011EE7AEC4A36FBC4FE55C,40F2E9AFC5011EE7AEC4A36BF12A855C,2000,EA,5.71,4.8,91162,EUR,42F2E9AFC4EF1EE7A4AB154ADF1CEC01,10
40F2E9AFC5011EE7AEC4A3708FCC255C,40F2E9AFC5011EE7AEC4A36FBC50055C,40F2E9AFC5011EE7AEC4A36BF12BA55C,2000,EA,3332,2800,532,BRL,42F2E9AFC4EF1EE7A4AB154ADF180C01,10
40F2E9AFC5011EE7AEC4A3708FCC455C,40F2E9AFC5011EE7AEC4A36FBC50055C,40F2E9AFC5011EE7AEC4A36BF12BC55C,1000,EA,1904,1600,304,CAD,42F2E9AFC4EF1EE7A4AB154ADF182C01,20
40F2E9AFC5011EE7AEC4A3708FCC655C,40F2E9AFC5011EE7AEC4A36FBC50055C,40F2E9AFC5011EE7AEC4A36BF12BE55C,2000,EA,6188,5200,988,CHF,42F2E9AFC4EF1EE7A4AB154ADF184C01,30
40F2E9AFC5011EE7AEC4A3708FCC855C,40F2E9AFC5011EE7AEC4A36FBC50255C,40F2E9AFC5011EE7AEC4A36BF12C055C,3000,EA,24633,20700,3933,USD,42F2E9AFC4EF1EE7A4AB154ADF1AAC01,10
40F2E9AFC5011EE7AEC4A3708FCCA55C,40F2E9AFC5011EE7AEC4A36FBC50255C,40F2E9AFC5011EE7AEC4A36BF12C255C,3000,EA,27489,23100,4389,EUR,42F2E9AFC4EF1EE7A4AB154ADF1ACC01,20
40F2E9AFC5011EE7AEC4A3708FCCC55C,40F2E9AFC5011EE7AEC4A36FBC50455C,40F2E9AFC5011EE7AEC4A36BF12CA55C,2000,EA,7116,5980,1136,ARS,42F2E9AFC4EF1EE7A4AB154ADF1B4C01,40
40F2E9AFC5011EE7AEC4A3708FCCE55C,40F2E9AFC5011EE7AEC4A36FBC50455C,40F2E9AFC5011EE7AEC4A36BF12C855C,1000,EA,4046,3400,646,MXN,42F2E9AFC4EF1EE7A4AB154ADF1B2C01,30
40F2E9AFC5011EE7AEC4A3708FCD055C,40F2E9AFC5011EE7AEC4A36FBC50455C,40F2E9AFC5011EE7AEC4A36BF12C655C,3000,EA,10353,8700,1653,EUR,42F2E9AFC4EF1EE7A4AB154ADF1B0C01,20
40F2E9AFC5011EE7AEC4A3708FCD255C,40F2E9AFC5011EE7AEC4A36FBC50455C,40F2E9AFC5011EE7AEC4A36BF12C455C,3000,EA,19635,16500,3135,JPY,42F2E9AFC4EF1EE7A4AB154ADF1AEC01,10
40F2E9AFC5011EE7AEC4A3708FCD455C,40F2E9AFC5011EE7AEC4A36FBC50655C,40F2E9AFC5011EE7AEC4A36BF12CC55C,3000,EA,21063,17700,3363,MXN,42F2E9AFC4EF1EE7A4AB154ADF1C2C01,10
40F2E9AFC5011EE7AEC4A3708FCD655C,40F2E9AFC5011EE7AEC4A36FBC50655C,40F2E9AFC5011EE7AEC4A36BF12CE55C,3000,EA,24633,20700,3933,EUR,42F2E9AFC4EF1EE7A4AB154ADF1C4C01,20
40F2E9AFC5011EE7AEC4A3708FCD855C,40F2E9AFC5011EE7AEC4A36FBC50655C,40F2E9AFC5011EE7AEC4A36BF12D055C,3000,EA,12495,10500,1995,ARS,42F2E9AFC4EF1EE7A4AB154ADF1C6C01,30
40F2E9AFC5011EE7AEC4A3708FCDA55C,40F2E9AFC5011EE7AEC4A36FBC50655C,40F2E9AFC5011EE7AEC4A36BF12D255C,3000,EA,10353,8700,1653,EUR,42F2E9AFC4EF1EE7A4AB154ADF1C8C01,40
40F2E9AFC5011EE7AEC4A3708FCDC55C,40F2E9AFC5011EE7AEC4A36FBC50655C,40F2E9AFC5011EE7AEC4A36BF12D455C,1000,EA,1.14,95600,18164,EUR,42F2E9AFC4EF1EE7A4AB154ADF148C01,50
40F2E9AFC5011EE7AEC4A3708FCDE55C,40F2E9AFC5011EE7AEC4A36FBC50655C,40F2E9AFC5011EE7AEC4A36BF12D655C,2000,EA,2.97,2.5,47462,EUR,42F2E9AFC4EF1EE7A4AB154ADF14AC01,60
40F2E9AFC5011EE7AEC4A3708FCE055C,40F2E9AFC5011EE7AEC4A36FBC50655C,40F2E9AFC5011EE7AEC4A36BF12D855C,1000,EA,1.87,1.57,29830,USD,42F2E9AFC4EF1EE7A4AB154ADF14CC01,70
40F2E9AFC5011EE7AEC4A3708FCE255C,40F2E9AFC5011EE7AEC4A36FBC50655C,40F2E9AFC5011EE7AEC4A36BF12DA55C,2000,EA,3.93,3.3,62700,EUR,42F2E9AFC4EF1EE7A4AB154ADF14EC01,80
40F2E9AFC5011EE7AEC4A3708FCE455C,40F2E9AFC5011EE7AEC4A36FBC50855C,40F2E9AFC5011EE7AEC4A36BF12EE55C,3000,EA,1.23,1.04,19665,EUR,42F2E9AFC4EF1EE7A4AB154ADF162C01,100
