NODE_KEY,PO_ID,NOTE_GUID,PARTNER_GUID_NODE_KEY,CURRENCY_CODE,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT,LIFECYCLE_STATUS,ORDERING_STATUS,INVOICING_STATUS
C5780EA698D71EDE8CB715FD87DEC255,300012086,C5780EA698D71EDE8CB715E06A930255,C5780EA698D71EDE8CB712767C9E2254,EUR,18190.34,15286.00,2904.34,N,,
C5780EA698D71EDE8CB715FD87DEE255,300012087,C5780EA698D71EDE8CB715E06A932255,C5780EA698D71EDE8CB712767C9AE254,EUR,9182.04,7716.00,1466.04,N,,
C5780EA698D71EDE8CB715FD87DF0255,300012088,C5780EA698D71EDE8CB715E06A934255,C5780EA698D71EDE8CB712767CA02254,EUR,5806.01,4879.00,927.01,N,,
C5780EA698D71EDE8CB715FD87DF2255,300012089,C5780EA698D71EDE8CB715E06A936255,C5780EA698D71EDE8CB712767C9C2254,EUR,1626.37,1366.70,259.67,N,,
C5780EA698D71EDE8CB715FD87DF4255,300012090,C5780EA698D71EDE8CB715E06A938255,C5780EA698D71EDE8CB712767CA00254,EUR,2691.78,2262.00,429.78,N,,
C5780EA698D71EDE8CB715FD87DF6255,300012091,C5780EA698D71EDE8CB715E06A93A255,C5780EA698D71EDE8CB712767C9E4254,EUR,4950.40,4160.00,790.40,N,,
C5780EA698D71EDE8CB715FD87DF8255,300012092,C5780EA698D71EDE8CB715E06A93C255,C5780EA698D71EDE8CB712767C9E2254,EUR,12020.19,10101.00,1919.19,N,,
C5780EA698D71EDE8CB715FD87DFA255,300012093,C5780EA698D71EDE8CB715E06A93E255,C5780EA698D71EDE8CB712767C9DE254,EUR,71973.58,60482.00,11491.58,N,,
C5780EA698D71EDE8CB715FD87DFC255,300012094,C5780EA698D71EDE8CB715E06A940255,C5780EA698D71EDE8CB712767CA04254,EUR,8751.26,7354.00,1397.26,N,,
C5780EA698D71EDE8CB715FD87DFE255,300012095,C5780EA698D71EDE8CB715E06A942255,C5780EA698D71EDE8CB712767C9E8254,EUR,4938.50,4150.00,788.50,N,,
C5780EA698D71EDE8CB715FD87E00255,300012096,C5780EA698D71EDE8CB715E06A944255,C5780EA698D71EDE8CB712767C9EE254,EUR,3227.24,2711.97,515.27,N,,
C5780EA698D71EDE8CB715FD87E02255,300012097,C5780EA698D71EDE8CB715E06A946255,C5780EA698D71EDE8CB712767C9EC254,EUR,8542.94,7178.94,1364.00,N,,
C5780EA698D71EDE8CB715FD87E04255,300012098,C5780EA698D71EDE8CB715E06A948255,C5780EA698D71EDE8CB712767C9C2254,EUR,3485.98,2929.40,556.58,N,,
C5780EA698D71EDE8CB715FD87E06255,300012099,C5780EA698D71EDE8CB715E06A94A255,C5780EA698D71EDE8CB712767C9B0254,EUR,6127.29,5148.98,978.31,N,,
C5780EA698D71EDE8CB715FD87E08255,300012100,C5780EA698D71EDE8CB715E06A94C255,C5780EA698D71EDE8CB712767C9C0254,EUR,13274.68,11155.20,2119.48,N,,
C5780EA698D71EDE8CB715FD87E0A255,300012101,C5780EA698D71EDE8CB715E06A94E255,C5780EA698D71EDE8CB712767C9EE254,EUR,1933.73,1624.98,308.75,N,,
C5780EA698D71EDE8CB715FD87E0C255,300012102,C5780EA698D71EDE8CB715E06A950255,C5780EA698D71EDE8CB712767C9BA254,EUR,2153.90,1810.00,343.90,N,,
C5780EA698D71EDE8CB715FD87E0E255,300012103,C5780EA698D71EDE8CB715E06A952255,C5780EA698D71EDE8CB712767C9E2254,EUR,5622.75,4725.00,897.75,N,,
C5780EA698D71EDE8CB715FD87E10255,300012104,C5780EA698D71EDE8CB715E06A954255,C5780EA698D71EDE8CB712767C9BA254,EUR,20476.33,17207.00,3269.33,N,,
C5780EA698D71EDE8CB715FD87E12255,300012105,C5780EA698D71EDE8CB715E06A956255,C5780EA698D71EDE8CB712767C9DE254,EUR,90278.16,75864.00,14414.16,N,,
C5780EA698D71EDE8CB715FD87E14255,300012106,C5780EA698D71EDE8CB715E06A958255,C5780EA698D71EDE8CB712767C9DC254,EUR,12848.43,10797.00,2051.43,N,,
C5780EA698D71EDE8CB715FD87E16255,300012107,C5780EA698D71EDE8CB715E06A95A255,C5780EA698D71EDE8CB712767CA00254,EUR,1067.43,897.00,170.43,N,,
C5780EA698D71EDE8CB715FD87E18255,300012108,C5780EA698D71EDE8CB715E06A95C255,C5780EA698D71EDE8CB712767C9EA254,EUR,5257.42,4418.00,839.42,N,,
C5780EA698D71EDE8CB715FD87E1A255,300012109,C5780EA698D71EDE8CB715E06A95E255,C5780EA698D71EDE8CB712767C9E4254,EUR,16756.39,14081.00,2675.39,N,,
C5780EA698D71EDE8CB715FD87E1C255,300012110,C5780EA698D71EDE8CB715E06A960255,C5780EA698D71EDE8CB712767C9B6254,EUR,7349.35,6175.92,1173.43,N,,
C5780EA698D71EDE8CB715FD87E1E255,300012111,C5780EA698D71EDE8CB715E06A962255,C5780EA698D71EDE8CB712767C9D8254,EUR,11252.64,9456.00,1796.64,N,,
C5780EA698D71EDE8CB715FD87E20255,300012112,C5780EA698D71EDE8CB715E06A964255,C5780EA698D71EDE8CB712767C9FE254,EUR,3140.41,2639.00,501.41,N,,
C5780EA698D71EDE8CB715FD87E22255,300012113,C5780EA698D71EDE8CB715E06A966255,C5780EA698D71EDE8CB712767C9C6254,EUR,6251.07,5253.00,998.07,N,,
C5780EA698D71EDE8CB715FD87E24255,300012114,C5780EA698D71EDE8CB715E06A968255,C5780EA698D71EDE8CB712767C9EC254,EUR,3944.82,3314.97,629.85,N,,
C5780EA698D71EDE8CB715FD87E26255,300012115,C5780EA698D71EDE8CB715E06A96A255,C5780EA698D71EDE8CB712767C9DE254,EUR,125635.44,105576.00,20059.44,N,,
C5780EA698D71EDE8CB715FD87E28255,300012116,C5780EA698D71EDE8CB715E06A96C255,C5780EA698D71EDE8CB712767C9FC254,EUR,974.61,819.00,155.61,N,,
C5780EA698D71EDE8CB715FD87E2A255,300012117,C5780EA698D71EDE8CB715E06A96E255,C5780EA698D71EDE8CB712767C9E8254,EUR,3669.96,3084.00,585.96,N,,
C5780EA698D71EDE8CB715FD87E2C255,300012118,C5780EA698D71EDE8CB715E06A970255,C5780EA698D71EDE8CB712767C9B0254,EUR,7677.85,6451.97,1225.88,N,,
C5780EA698D71EDE8CB715FD87E2E255,300012119,C5780EA698D71EDE8CB715E06A972255,C5780EA698D71EDE8CB712767C9AE254,EUR,3453.38,2902.00,551.38,N,,
C5780EA698D71EDE8CB715FD87E30255,300012120,C5780EA698D71EDE8CB715E06A974255,C5780EA698D71EDE8CB712767C9D6254,EUR,12644.94,10626.00,2018.94,N,,
C5780EA698D71EDE8CB715FD87E32255,300012121,C5780EA698D71EDE8CB715E06A976255,C5780EA698D71EDE8CB712767C9BC254,EUR,4598.16,3864.00,734.16,N,,
C5780EA698D71EDE8CB715FD87E34255,300012122,C5780EA698D71EDE8CB715E06A978255,C5780EA698D71EDE8CB712767C9F0254,EUR,722.23,606.91,115.32,N,,
C5780EA698D71EDE8CB715FD87E36255,300012123,C5780EA698D71EDE8CB715E06A97A255,C5780EA698D71EDE8CB712767C9F8254,EUR,2354.54,1978.60,375.94,N,,
C5780EA698D71EDE8CB715FD87E38255,300012124,C5780EA698D71EDE8CB715E06A97C255,C5780EA698D71EDE8CB712767C9DA254,EUR,10281.60,8640.00,1641.60,N,,
C5780EA698D71EDE8CB715FD87E3A255,300012125,C5780EA698D71EDE8CB715E06A97E255,C5780EA698D71EDE8CB712767C9E0254,EUR,213043.32,179028.00,34015.32,N,,
C5780EA698D71EDE8CB715FD87E3C255,300012126,C5780EA698D71EDE8CB715E06A980255,C5780EA698D71EDE8CB712767C9F4254,EUR,222.41,186.90,35.51,N,,
C5780EA698D71EDE8CB715FD87E3E255,300012127,C5780EA698D71EDE8CB715E06A982255,C5780EA698D71EDE8CB712767C9F6254,EUR,808.84,679.70,129.14,N,,
C5780EA698D71EDE8CB715FD87E40255,300012128,C5780EA698D71EDE8CB715E06A984255,C5780EA698D71EDE8CB712767C9C6254,EUR,4137.63,3477.00,660.63,N,,
C5780EA698D71EDE8CB715FD87E42255,300012129,C5780EA698D71EDE8CB715E06A986255,C5780EA698D71EDE8CB712767CA00254,EUR,1995.63,1677.00,318.63,N,,
C5780EA698D71EDE8CB715FD87E44255,300012130,C5780EA698D71EDE8CB715E06A988255,C5780EA698D71EDE8CB712767CA02254,EUR,11320.47,9513.00,1807.47,N,,
C5780EA698D71EDE8CB715FD87E46255,300012131,C5780EA698D71EDE8CB715E06A98A255,C5780EA698D71EDE8CB712767C9DC254,EUR,12848.43,10797.00,2051.43,N,,
C5780EA698D71EDE8CB715FD87E48255,300012132,C5780EA698D71EDE8CB715E06A98C255,C5780EA698D71EDE8CB712767C9DE254,EUR,514.08,432.00,82.08,N,,
C5780EA698D71EDE8CB715FD87E4A255,300012133,C5780EA698D71EDE8CB715E06A98E255,C5780EA698D71EDE8CB712767C9CA254,EUR,3260.60,2740.00,520.60,N,,
C5780EA698D71EDE8CB715FD87E4C255,300012134,C5780EA698D71EDE8CB715E06A990255,C5780EA698D71EDE8CB712767C9B6254,EUR,6117.69,5140.92,976.77,N,,
C5780EA698D71EDE8CB715FD87E4E255,300012135,C5780EA698D71EDE8CB715E06A992255,C5780EA698D71EDE8CB712767C9C8254,EUR,14307.48,12023.10,2284.38,N,,
C5780EA698D71EDE8CB715FD87E50255,300012136,C5780EA698D71EDE8CB715E06A994255,C5780EA698D71EDE8CB712767C9F8254,EUR,3510.74,2950.20,560.54,N,,
C5780EA698D71EDE8CB715FD87E52255,300012137,C5780EA698D71EDE8CB715E06A996255,C5780EA698D71EDE8CB712767CA02254,EUR,8979.74,7546.00,1433.74,N,,
C5780EA698D71EDE8CB715FD87E54255,300012138,C5780EA698D71EDE8CB715E06A998255,C5780EA698D71EDE8CB712767C9E6254,EUR,5519.22,4638.00,881.22,N,,
C5780EA698D71EDE8CB715FD87E56255,300012139,C5780EA698D71EDE8CB715E06A99A255,C5780EA698D71EDE8CB712767CA04254,EUR,14102.69,11851.00,2251.69,N,,
C5780EA698D71EDE8CB715FD87E58255,300012140,C5780EA698D71EDE8CB715E06A99C255,C5780EA698D71EDE8CB712767C9FE254,EUR,3483.13,2927.00,556.13,N,,
C5780EA698D71EDE8CB715FD87E5A255,300012141,C5780EA698D71EDE8CB715E06A99E255,C5780EA698D71EDE8CB712767C9DE254,EUR,53780.86,45194.00,8586.86,N,,
C5780EA698D71EDE8CB715FD87E5C255,300012142,C5780EA698D71EDE8CB715E06A9A0255,C5780EA698D71EDE8CB712767C9B4254,EUR,4872.25,4094.33,777.92,N,,
C5780EA698D71EDE8CB715FD87E5E255,300012143,C5780EA698D71EDE8CB715E06A9A2255,C5780EA698D71EDE8CB712767C9D8254,EUR,8811.95,7405.00,1406.95,N,,
C5780EA698D71EDE8CB715FD87E60255,300012144,C5780EA698D71EDE8CB715E06A9A4255,C5780EA698D71EDE8CB712767C9E2254,EUR,5033.70,4230.00,803.70,N,,
C5780EA698D71EDE8CB715FD87E62255,300012145,C5780EA698D71EDE8CB715E06A9A6255,C5780EA698D71EDE8CB712767C9E8254,EUR,4031.72,3388.00,643.72,N,,
C5780EA698D71EDE8CB715FD87E64255,300012146,C5780EA698D71EDE8CB715E06A9A8255,C5780EA698D71EDE8CB712767C9B4254,EUR,6282.82,5279.68,1003.14,N,,
C5780EA698D71EDE8CB715FD87E66255,300012147,C5780EA698D71EDE8CB715E06A9AA255,C5780EA698D71EDE8CB712767CA02254,EUR,12603.29,10591.00,2012.29,N,,
C5780EA698D71EDE8CB715FD87E68255,300012148,C5780EA698D71EDE8CB715E06A9AC255,C5780EA698D71EDE8CB712767C9D2254,EUR,6178.48,5192.00,986.48,N,,
C5780EA698D71EDE8CB715FD87E6A255,300012149,C5780EA698D71EDE8CB715E06A9AE255,C5780EA698D71EDE8CB712767C9D6254,EUR,7191.17,6043.00,1148.17,N,,
C5780EA698D71EDE8CB715FD87E6C255,300012150,C5780EA698D71EDE8CB715E06A9B0255,C5780EA698D71EDE8CB712767C9E4254,EUR,19331.55,16245.00,3086.55,N,,
C5780EA698D71EDE8CB715FD87E6E255,300012151,C5780EA698D71EDE8CB715E06A9B2255,C5780EA698D71EDE8CB712767C9E2254,EUR,3297.49,2771.00,526.49,N,,
C5780EA698D71EDE8CB715FD87E70255,300012152,C5780EA698D71EDE8CB715E06A9B4255,C5780EA698D71EDE8CB712767C9C0254,EUR,1463.58,1229.90,233.68,N,,
C5780EA698D71EDE8CB715FD87E72255,300012153,C5780EA698D71EDE8CB715E06A9B6255,C5780EA698D71EDE8CB712767C9B8254,EUR,7892.07,6631.99,1260.08,N,,
C5780EA698D71EDE8CB715FD87E74255,300012154,C5780EA698D71EDE8CB715E06A9B8255,C5780EA698D71EDE8CB712767C9EE254,EUR,5115.77,4298.97,816.80,N,,
C5780EA698D71EDE8CB715FD87E76255,300012155,C5780EA698D71EDE8CB715E06A9BA255,C5780EA698D71EDE8CB712767C9F2254,EUR,521.22,438.00,83.22,N,,
C5780EA698D71EDE8CB715FD87E78255,300012156,C5780EA698D71EDE8CB715E06A9BC255,C5780EA698D71EDE8CB712767C9E2254,EUR,3297.49,2771.00,526.49,N,,
C5780EA698D71EDE8CB715FD87E7A255,300012157,C5780EA698D71EDE8CB715E06A9BE255,C5780EA698D71EDE8CB712767CA04254,EUR,7775.46,6534.00,1241.46,N,,
C5780EA698D71EDE8CB715FD87E7C255,300012158,C5780EA698D71EDE8CB715E06A9C0255,C5780EA698D71EDE8CB712767C9EC254,EUR,5234.80,4398.99,835.81,N,,
C5780EA698D71EDE8CB715FD87E7E255,300012159,C5780EA698D71EDE8CB715E06A9C2255,C5780EA698D71EDE8CB712767CA04254,EUR,24302.18,20422.00,3880.18,N,,
C5780EA698D71EDE8CB715FD87E80255,300012160,C5780EA698D71EDE8CB715E06A9C4255,C5780EA698D71EDE8CB712767C9C2254,EUR,5007.75,4208.20,799.55,N,,
C5780EA698D71EDE8CB715FD87E82255,300012161,C5780EA698D71EDE8CB715E06A9C6255,C5780EA698D71EDE8CB712767C9CC254,EUR,3653.30,3070.00,583.30,N,,
C5780EA698D71EDE8CB715FD87E84255,300012162,C5780EA698D71EDE8CB715E06A9C8255,C5780EA698D71EDE8CB712767C9C2254,EUR,4074.08,3423.60,650.48,N,,
C5780EA698D71EDE8CB715FD87E86255,300012163,C5780EA698D71EDE8CB715E06A9CA255,C5780EA698D71EDE8CB712767C9EA254,EUR,4696.93,3947.00,749.93,N,,
C5780EA698D71EDE8CB715FD87E88255,300012164,C5780EA698D71EDE8CB715E06A9CC255,C5780EA698D71EDE8CB712767C9B8254,EUR,8509.64,7150.96,1358.68,N,,
C5780EA698D71EDE8CB715FD87E8A255,300012165,C5780EA698D71EDE8CB715E06A9CE255,C5780EA698D71EDE8CB712767C9C6254,EUR,6436.71,5409.00,1027.71,N,,
C5780EA698D71EDE8CB715FD87E8C255,300012166,C5780EA698D71EDE8CB715E06A9D0255,C5780EA698D71EDE8CB712767C9E8254,EUR,2942.87,2473.00,469.87,N,,
C5780EA698D71EDE8CB715FD87E8E255,300012167,C5780EA698D71EDE8CB715E06A9D2255,C5780EA698D71EDE8CB712767C9EC254,EUR,8509.67,7150.98,1358.69,N,,
C5780EA698D71EDE8CB715FD87E90255,300012168,C5780EA698D71EDE8CB715E06A9D4255,C5780EA698D71EDE8CB712767C9D2254,EUR,6053.53,5087.00,966.53,N,,
C5780EA698D71EDE8CB715FD87E92255,300012169,C5780EA698D71EDE8CB715E06A9D6255,C5780EA698D71EDE8CB712767CA00254,EUR,1113.84,936.00,177.84,N,,
C5780EA698D71EDE8CB715FD87E94255,300012170,C5780EA698D71EDE8CB715E06A9D8255,C5780EA698D71EDE8CB712767C9F0254,EUR,660.40,554.95,105.45,N,,
C5780EA698D71EDE8CB715FD87E96255,300012171,C5780EA698D71EDE8CB715E06A9DA255,C5780EA698D71EDE8CB712767C9C6254,EUR,4676.70,3930.00,746.70,N,,
C5780EA698D71EDE8CB715FD87E98255,300012172,C5780EA698D71EDE8CB715E06A9DC255,C5780EA698D71EDE8CB712767C9EE254,EUR,7771.81,6530.93,1240.88,N,,
C5780EA698D71EDE8CB715FD87E9A255,300012173,C5780EA698D71EDE8CB715E06A9DE255,C5780EA698D71EDE8CB712767C9B2254,EUR,11816.17,9929.55,1886.62,N,,
C5780EA698D71EDE8CB715FD87E9C255,300012174,C5780EA698D71EDE8CB715E06A9E0255,C5780EA698D71EDE8CB712767CA02254,EUR,4523.19,3801.00,722.19,N,,
C5780EA698D71EDE8CB715FD87E9E255,300012175,C5780EA698D71EDE8CB715E06A9E2255,C5780EA698D71EDE8CB712767C9E6254,EUR,9935.31,8349.00,1586.31,N,,
C5780EA698D71EDE8CB715FD87EA0255,300012176,C5780EA698D71EDE8CB715E06A9E4255,C5780EA698D71EDE8CB712767C9BC254,EUR,3982.93,3347.00,635.93,N,,
C5780EA698D71EDE8CB715FD87EA2255,300012177,C5780EA698D71EDE8CB715E06A9E6255,C5780EA698D71EDE8CB712767C9DA254,EUR,3259.41,2739.00,520.41,N,,
C5780EA698D71EDE8CB715FD87EA4255,300012178,C5780EA698D71EDE8CB715E06A9E8255,C5780EA698D71EDE8CB712767C9E8254,EUR,4249.49,3571.00,678.49,N,,
C5780EA698D71EDE8CB715FD87EA6255,300012179,C5780EA698D71EDE8CB715E06A9EA255,C5780EA698D71EDE8CB712767C9D6254,EUR,7539.84,6336.00,1203.84,N,,
C5780EA698D71EDE8CB715FD87EA8255,300012180,C5780EA698D71EDE8CB715E06A9EC255,C5780EA698D71EDE8CB712767C9BC254,EUR,11506.11,9669.00,1837.11,N,,
C5780EA698D71EDE8CB715FD87EAA255,300012181,C5780EA698D71EDE8CB715E06A9EE255,C5780EA698D71EDE8CB712767C9D6254,EUR,3752.07,3153.00,599.07,N,,
C5780EA698D71EDE8CB715FD87EAC255,300012182,C5780EA698D71EDE8CB715E06A9F0255,C5780EA698D71EDE8CB712767C9D6254,EUR,549.78,462.00,87.78,N,,
C5780EA698D71EDE8CB715FD87EAE255,300012183,C5780EA698D71EDE8CB715E06A9F2255,C5780EA698D71EDE8CB712767C9C4254,EUR,2343.94,1969.70,374.24,N,,
C5780EA698D71EDE8CB715FD87EB0255,300012184,C5780EA698D71EDE8CB715E06A9F4255,C5780EA698D71EDE8CB712767C9B0254,EUR,6298.57,5292.92,1005.65,N,,
C5780EA698D71EDE8CB715FD87EB2255,300012185,C5780EA698D71EDE8CB715E06A9F6255,C5780EA698D71EDE8CB712767C9F8254,EUR,3510.75,2950.20,560.55,N,,
C5780EA698D71EDE8CB715FD87EB4255,300012186,C5780EA698D71EDE8CB715E06A9F8255,C5780EA698D71EDE8CB712767C9D0254,EUR,11738.16,9864.00,1874.16,N,,
C5780EA698D71EDE8CB715FD87EB6255,300012187,C5780EA698D71EDE8CB715E06A9FA255,C5780EA698D71EDE8CB712767C9E4254,EUR,13258.98,11142.00,2116.98,N,,
C5780EA698D71EDE8CB715FD87EB8255,300012188,C5780EA698D71EDE8CB715E06A9FC255,C5780EA698D71EDE8CB712767C9BA254,EUR,16561.23,13917.00,2644.23,N,,
C5780EA698D71EDE8CB715FD87EBA255,300012189,C5780EA698D71EDE8CB715E06A9FE255,C5780EA698D71EDE8CB712767C9D2254,EUR,3422.44,2876.00,546.44,N,,
C5780EA698D71EDE8CB715FD87EBC255,300012190,C5780EA698D71EDE8CB715E06AA00255,C5780EA698D71EDE8CB712767C9E6254,EUR,8745.31,7349.00,1396.31,N,,
C5780EA698D71EDE8CB715FD87EBE255,300012191,C5780EA698D71EDE8CB715E06AA02255,C5780EA698D71EDE8CB712767C9B2254,EUR,5961.53,5009.69,951.84,N,,
C5780EA698D71EDE8CB715FD87EC0255,300012192,C5780EA698D71EDE8CB715E06AA04255,C5780EA698D71EDE8CB712767C9BA254,EUR,31419.57,26403.00,5016.57,N,,
C5780EA698D71EDE8CB715FD87EC2255,300012193,C5780EA698D71EDE8CB715E06AA06255,C5780EA698D71EDE8CB712767C9D0254,EUR,7450.59,6261.00,1189.59,N,,
C5780EA698D71EDE8CB715FD87EC4255,300012194,C5780EA698D71EDE8CB715E06AA08255,C5780EA698D71EDE8CB712767C9D0254,EUR,3803.24,3196.00,607.24,N,,
C5780EA698D71EDE8CB715FD87EC6255,300012195,C5780EA698D71EDE8CB715E06AA0A255,C5780EA698D71EDE8CB712767C9EE254,EUR,7134.01,5994.96,1139.05,N,,
C5780EA698D71EDE8CB715FD87EC8255,300012196,C5780EA698D71EDE8CB715E06AA0C255,C5780EA698D71EDE8CB712767C9B8254,EUR,8212.15,6900.97,1311.18,N,,
C5780EA698D71EDE8CB715FD87ECA255,300012197,C5780EA698D71EDE8CB715E06AA0E255,C5780EA698D71EDE8CB712767C9D4254,EUR,3257.03,2737.00,520.03,N,,
C5780EA698D71EDE8CB715FD87ECC255,300012198,C5780EA698D71EDE8CB715E06AA10255,C5780EA698D71EDE8CB712767CA00254,EUR,2645.37,2223.00,422.37,N,,
C5780EA698D71EDE8CB715FD87ECE255,300012199,C5780EA698D71EDE8CB715E06AA12255,C5780EA698D71EDE8CB712767CA02254,EUR,7022.19,5901.00,1121.19,N,,
C5780EA698D71EDE8CB715FD87ED0255,300012200,C5780EA698D71EDE8CB715E06AA14255,C5780EA698D71EDE8CB712767C9D8254,EUR,7650.51,6429.00,1221.51,N,,
C5780EA698D71EDE8CB715FD87ED2255,300012201,C5780EA698D71EDE8CB715E06AA16255,C5780EA698D71EDE8CB712767C9B2254,EUR,3986.25,3349.79,636.46,N,,
C5780EA698D71EDE8CB715FD87ED4255,300012202,C5780EA698D71EDE8CB715E06AA18255,C5780EA698D71EDE8CB712767C9CA254,EUR,3778.25,3175.00,603.25,N,,
C5780EA698D71EDE8CB715FD87ED6255,300012203,C5780EA698D71EDE8CB715E06AA1A255,C5780EA698D71EDE8CB712767C9C0254,EUR,9599.61,8066.90,1532.71,N,,
C5780EA698D71EDE8CB715FD87ED8255,300012204,C5780EA698D71EDE8CB715E06AA1C255,C5780EA698D71EDE8CB712767C9E2254,EUR,9859.15,8285.00,1574.15,N,,
C5780EA698D71EDE8CB715FD87EDA255,300012205,C5780EA698D71EDE8CB715E06AA1E255,C5780EA698D71EDE8CB712767C9C4254,EUR,7388.11,6208.50,1179.61,N,,
C5780EA698D71EDE8CB715FD87EDC255,300012206,C5780EA698D71EDE8CB715E06AA20255,C5780EA698D71EDE8CB712767CA00254,EUR,819.91,689.00,130.91,N,,
C5780EA698D71EDE8CB715FD87EDE255,300012207,C5780EA698D71EDE8CB715E06AA22255,C5780EA698D71EDE8CB712767C9BC254,EUR,5922.63,4977.00,945.63,N,,
C5780EA698D71EDE8CB715FD87EE0255,300012208,C5780EA698D71EDE8CB715E06AA24255,C5780EA698D71EDE8CB712767C9E6254,EUR,5696.53,4787.00,909.53,N,,
C5780EA698D71EDE8CB715FD87EE2255,300012209,C5780EA698D71EDE8CB715E06AA26255,C5780EA698D71EDE8CB712767C9D8254,EUR,9157.05,7695.00,1462.05,N,,
C5780EA698D71EDE8CB715FD87EE4255,300012210,C5780EA698D71EDE8CB715E06AA28255,C5780EA698D71EDE8CB712767C9FE254,EUR,4934.93,4147.00,787.93,N,,
C5780EA698D71EDE8CB715FD87EE6255,300012211,C5780EA698D71EDE8CB715E06AA2A255,C5780EA698D71EDE8CB712767C9FE254,EUR,4934.93,4147.00,787.93,N,,
C5780EA698D71EDE8CB715FD87EE8255,300012212,C5780EA698D71EDE8CB715E06AA2C255,C5780EA698D71EDE8CB712767C9F8254,EUR,2234.12,1877.40,356.72,N,,
C5780EA698D71EDE8CB715FD87EEA255,300012213,C5780EA698D71EDE8CB715E06AA2E255,C5780EA698D71EDE8CB712767C9D2254,EUR,4928.98,4142.00,786.98,N,,
C5780EA698D71EDE8CB715FD87EEC255,300012214,C5780EA698D71EDE8CB715E06AA30255,C5780EA698D71EDE8CB712767C9B6254,EUR,2646.53,2223.97,422.56,N,,
C5780EA698D71EDE8CB715FD87EEE255,300012215,C5780EA698D71EDE8CB715E06AA32255,C5780EA698D71EDE8CB712767C9F6254,EUR,3527.05,2963.90,563.15,N,,
C5780EA698D71EDE8CB715FD87EF0255,300012216,C5780EA698D71EDE8CB715E06AA34255,C5780EA698D71EDE8CB712767C9B8254,EUR,3546.16,2979.97,566.19,N,,
C5780EA698D71EDE8CB715FD87EF2255,300012217,C5780EA698D71EDE8CB715E06AA36255,C5780EA698D71EDE8CB712767C9E8254,EUR,6539.05,5495.00,1044.05,N,,
C5780EA698D71EDE8CB715FD87EF4255,300012218,C5780EA698D71EDE8CB715E06AA38255,C5780EA698D71EDE8CB712767C9E8254,EUR,3340.33,2807.00,533.33,N,,
C5780EA698D71EDE8CB715FD87EF6255,300012219,C5780EA698D71EDE8CB715E06AA3A255,C5780EA698D71EDE8CB712767C9C8254,EUR,3680.19,3092.60,587.59,N,,
C5780EA698D71EDE8CB715FD87EF8255,300012220,C5780EA698D71EDE8CB715E06AA3C255,C5780EA698D71EDE8CB712767C9E6254,EUR,8745.31,7349.00,1396.31,N,,
C5780EA698D71EDE8CB715FD87EFA255,300012221,C5780EA698D71EDE8CB715E06AA3E255,C5780EA698D71EDE8CB712767C9FC254,EUR,828.24,696.00,132.24,N,,
C5780EA698D71EDE8CB715FD87EFC255,300012222,C5780EA698D71EDE8CB715E06AA40255,C5780EA698D71EDE8CB712767C9F2254,EUR,584.29,491.00,93.29,N,,
C5780EA698D71EDE8CB715FD87EFE255,300012223,C5780EA698D71EDE8CB715E06AA42255,C5780EA698D71EDE8CB712767C9FA254,EUR,1765.88,1483.93,281.95,N,,
C5780EA698D71EDE8CB715FD87F00255,300012224,C5780EA698D71EDE8CB715E06AA44255,C5780EA698D71EDE8CB712767C9B4254,EUR,8246.32,6929.68,1316.64,N,,
C5780EA698D71EDE8CB715FD87F02255,300012225,C5780EA698D71EDE8CB715E06AA46255,C5780EA698D71EDE8CB712767C9F8254,EUR,2992.86,2515.00,477.86,N,,
C5780EA698D71EDE8CB715FD87F04255,300012226,C5780EA698D71EDE8CB715E06AA48255,C5780EA698D71EDE8CB712767C9F6254,EUR,1520.46,1277.70,242.76,N,,
C5780EA698D71EDE8CB715FD87F06255,300012227,C5780EA698D71EDE8CB715E06AA4A255,C5780EA698D71EDE8CB712767C9F6254,EUR,808.84,679.70,129.14,N,,
C5780EA698D71EDE8CB715FD87F08255,300012228,C5780EA698D71EDE8CB715E06AA4C255,C5780EA698D71EDE8CB712767C9D4254,EUR,2203.88,1852.00,351.88,N,,
C5780EA698D71EDE8CB715FD87F0A255,300012229,C5780EA698D71EDE8CB715E06AA4E255,C5780EA698D71EDE8CB712767C9D8254,EUR,7187.60,6040.00,1147.60,N,,
C5780EA698D71EDE8CB715FD87F0C255,300012230,C5780EA698D71EDE8CB715E06AA50255,C5780EA698D71EDE8CB712767CA00254,EUR,3001.18,2522.00,479.18,N,,
C5780EA698D71EDE8CB715FD87F0E255,300012231,C5780EA698D71EDE8CB715E06AA52255,C5780EA698D71EDE8CB712767C9B0254,EUR,3090.42,2596.99,493.43,N,,
C5780EA698D71EDE8CB715FD87F10255,300012232,C5780EA698D71EDE8CB715E06AA54255,C5780EA698D71EDE8CB712767C9EA254,EUR,3919.86,3294.00,625.86,N,,
C5780EA698D71EDE8CB715FD87F12255,300012233,C5780EA698D71EDE8CB715E06AA56255,C5780EA698D71EDE8CB712767C9F8254,EUR,1397.06,1174.00,223.06,N,,
C5780EA698D71EDE8CB715FD87F14255,300012234,C5780EA698D71EDE8CB715E06AA58255,C5780EA698D71EDE8CB712767CA04254,EUR,20566.77,17283.00,3283.77,N,,
