NODE_KEY,SO_GUID,DLY_NOTE_NUMBER,CREATED_BY,CREATED_AT,CHANGED_BY,CHANGED_AT,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT,CURRENCY_CODE,BUYER_GUID,PAYMENT_STATUS
40F2E9AFC5011EE7AEC4A36FBC49855C,40F2E9AFC5011EE7AEC4A36A95F5055C,500040754,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.715.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.721.220.0000000000,5.84,4.911,93308,EUR,42F2E9AFC4EF1EE7A4AB1547437ECC01,
40F2E9AFC5011EE7AEC4A36FBC49A55C,40F2E9AFC5011EE7AEC4A36A95F5255C,500040755,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.716.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.722.220.0000000000,113.03,94.9855,18.04724,EUR,42F2E9AFC4EF1EE7A4AB1547437EEC01,
40F2E9AFC5011EE7AEC4A36FBC49C55C,40F2E9AFC5011EE7AEC4A36A95F5455C,500040756,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.717.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.723.220.0000000000,11424,9600,1824,EUR,42F2E9AFC4EF1EE7A4AB1547437DEC01,P
40F2E9AFC5011EE7AEC4A36FBC49E55C,40F2E9AFC5011EE7AEC4A36A95F5655C,500040757,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.718.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.724.220.0000000000,52122,43800,8322,EUR,42F2E9AFC4EF1EE7A4AB1547437EAC01,P
40F2E9AFC5011EE7AEC4A36FBC4A055C,40F2E9AFC5011EE7AEC4A36A95F5855C,500040758,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.719.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.725.220.0000000000,41150,34580,6570,EUR,42F2E9AFC4EF1EE7A4AB1547437E0C01,P
40F2E9AFC5011EE7AEC4A36FBC4A255C,40F2E9AFC5011EE7AEC4A36A95F5A55C,500040759,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.720.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.726.220.0000000000,10.59,8.9,1.691,EUR,42F2E9AFC4EF1EE7A4AB1547437E2C01,
40F2E9AFC5011EE7AEC4A36FBC4A455C,40F2E9AFC5011EE7AEC4A36A95F5C55C,500040760,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.721.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.727.220.0000000000,25.87,21.737,4.13003,EUR,40F2E9AFC5011ED7A8B9774C83388DB9,
40F2E9AFC5011EE7AEC4A36FBC4A655C,40F2E9AFC5011EE7AEC4A36A95F5E55C,500040761,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.722.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.728.220.0000000000,14.6,12.271,2.33149,EUR,42F2E9AFC4EF1EE7A4AB15474379EC01,
40F2E9AFC5011EE7AEC4A36FBC4A855C,40F2E9AFC5011EE7AEC4A36A95F6055C,500040762,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.723.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.729.220.0000000000,5.63,4.732,89908,EUR,42F2E9AFC4EF1EE7A4AB15474379CC01,
40F2E9AFC5011EE7AEC4A36FBC4AA55C,40F2E9AFC5011EE7AEC4A36A95F6255C,500040763,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.724.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.730.220.0000000000,1.7,1.43197,27207,EUR,42F2E9AFC4EF1EE7A4AB1547437A2C01,P
40F2E9AFC5011EE7AEC4A36FBC4AC55C,40F2E9AFC5011EE7AEC4A36A95F6455C,500040764,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.725.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.731.220.0000000000,76124,63970,12154,EUR,42F2E9AFC4EF1EE7A4AB1547437A2C01,P
40F2E9AFC5011EE7AEC4A36FBC4AE55C,40F2E9AFC5011EE7AEC4A36A95F6655C,500040765,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.726.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.801.220.0000000000,101.3,85.1254,16.17382,EUR,42F2E9AFC4EF1EE7A4AB1547437A6C01,
40F2E9AFC5011EE7AEC4A36FBC4B055C,40F2E9AFC5011EE7AEC4A36A95F6855C,500040766,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.727.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.802.220.0000000000,25073,21070,4003,EUR,40F2E9AFC5011ED7A8B96BFBA31EAD48,P
40F2E9AFC5011EE7AEC4A36FBC4B255C,40F2E9AFC5011EE7AEC4A36A95F6A55C,500040767,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.728.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.803.220.0000000000,10.31,8.665,1.64635,EUR,40F2E9AFC5011ED7A8B96DBA64F9CD48,
40F2E9AFC5011EE7AEC4A36FBC4B455C,40F2E9AFC5011EE7AEC4A36A95F6C55C,500040768,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.729.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.804.220.0000000000,19516,16400,3116,EUR,42F2E9AFC4EF1EE7A4AB1547437A8C01,P
40F2E9AFC5011EE7AEC4A36FBC4B655C,40F2E9AFC5011EE7AEC4A36A95F6E55C,500040769,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.730.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.805.220.0000000000,3.97,3.338,63422,EUR,40F2E9AFC5011ED7A8B9774C83388DB9,
40F2E9AFC5011EE7AEC4A36FBC4B855C,40F2E9AFC5011EE7AEC4A36A95F7055C,500040770,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.731.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.806.220.0000000000,82795,69575,13220,EUR,42F2E9AFC4EF1EE7A4AB15474379EC01,P
40F2E9AFC5011EE7AEC4A36FBC4BA55C,40F2E9AFC5011EE7AEC4A36A95F7255C,500040771,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.801.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.807.220.0000000000,32594,27390,5204,EUR,40F2E9AFC5011ED7A8B96DBA64F9CD48,P
40F2E9AFC5011EE7AEC4A36FBC4BC55C,40F2E9AFC5011EE7AEC4A36A95F7455C,500040772,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.802.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.808.220.0000000000,24.7,20.76,3.9444,EUR,42F2E9AFC4EF1EE7A4AB15474379CC01,
40F2E9AFC5011EE7AEC4A36FBC4BE55C,40F2E9AFC5011EE7AEC4A36A95F7655C,500040773,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.803.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.809.220.0000000000,8.26,6.938,1.31822,EUR,42F2E9AFC4EF1EE7A4AB1547437A2C01,
40F2E9AFC5011EE7AEC4A36FBC4C055C,40F2E9AFC5011EE7AEC4A36A95F7855C,500040774,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.804.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.810.220.0000000000,3.46,2.907,55233,EUR,42F2E9AFC4EF1EE7A4AB1547437A2C01,
40F2E9AFC5011EE7AEC4A36FBC4C255C,40F2E9AFC5011EE7AEC4A36A95F7A55C,500040775,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.805.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.811.220.0000000000,86273,72498,13775,EUR,42F2E9AFC4EF1EE7A4AB1547437A6C01,P
40F2E9AFC5011EE7AEC4A36FBC4C455C,40F2E9AFC5011EE7AEC4A36A95F7C55C,500040776,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.806.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.812.220.0000000000,7018,5897,1121,EUR,40F2E9AFC5011ED7A8B96DBA64F9CD48,P
40F2E9AFC5011EE7AEC4A36FBC4C655C,40F2E9AFC5011EE7AEC4A36A95F7E55C,500040777,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.807.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.813.220.0000000000,17814,14970,2844,EUR,42F2E9AFC4EF1EE7A4AB15474379CC01,P
40F2E9AFC5011EE7AEC4A36FBC4C855C,40F2E9AFC5011EE7AEC4A36A95F8055C,500040778,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.808.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.814.220.0000000000,87155,73240,13915,EUR,42F2E9AFC4EF1EE7A4AB15474379EC01,P
40F2E9AFC5011EE7AEC4A36FBC4CA55C,40F2E9AFC5011EE7AEC4A36A95F8255C,500040779,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.809.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.815.220.0000000000,1.44,1.21399,23065,EUR,42F2E9AFC4EF1EE7A4AB1547437A8C01,P
40F2E9AFC5011EE7AEC4A36FBC4CC55C,40F2E9AFC5011EE7AEC4A36A95F8455C,500040780,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.810.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.816.220.0000000000,4.74,3.9795,75610,EUR,40F2E9AFC5011ED7A8B9774C83388DB9,
40F2E9AFC5011EE7AEC4A36FBC4CE55C,40F2E9AFC5011EE7AEC4A36A95F8655C,500040781,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.811.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.817.220.0000000000,15898,13360,2538,EUR,42F2E9AFC4EF1EE7A4AB15474379EC01,P
40F2E9AFC5011EE7AEC4A36FBC4D055C,40F2E9AFC5011EE7AEC4A36A95F8855C,500040782,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.812.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.818.220.0000000000,52122,43800,8322,EUR,42F2E9AFC4EF1EE7A4AB1547437A2C01,P
40F2E9AFC5011EE7AEC4A36FBC4D255C,40F2E9AFC5011EE7AEC4A36A95F8A55C,500040783,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.813.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.819.220.0000000000,41150,34580,6570,EUR,42F2E9AFC4EF1EE7A4AB1547437A6C01,P
40F2E9AFC5011EE7AEC4A36FBC4D455C,40F2E9AFC5011EE7AEC4A36A95F8C55C,500040784,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.814.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.820.220.0000000000,9.83,8.257,1.56883,EUR,42F2E9AFC4EF1EE7A4AB15474379CC01,
40F2E9AFC5011EE7AEC4A36FBC4D655C,40F2E9AFC5011EE7AEC4A36A95F8E55C,500040785,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.815.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.821.220.0000000000,25.87,21.737,4.13003,EUR,40F2E9AFC5011ED7A8B96BFBA31EAD48,
40F2E9AFC5011EE7AEC4A36FBC4D855C,40F2E9AFC5011EE7AEC4A36A95F9055C,500040786,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.816.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.822.220.0000000000,14.6,12.271,2.33149,EUR,40F2E9AFC5011ED7A8B96BFBA31EAD48,
40F2E9AFC5011EE7AEC4A36FBC4DA55C,40F2E9AFC5011EE7AEC4A36A95F9255C,500040787,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.817.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.823.220.0000000000,5.63,4.732,89908,EUR,40F2E9AFC5011ED7A8B96BFBA31EAD48,
40F2E9AFC5011EE7AEC4A36FBC4DC55C,40F2E9AFC5011EE7AEC4A36A95F9455C,500040788,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.818.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.824.220.0000000000,1.7,1.43197,27207,EUR,42F2E9AFC4EF1EE7A4AB1547437A6C01,P
40F2E9AFC5011EE7AEC4A36FBC4DE55C,40F2E9AFC5011EE7AEC4A36A95F9655C,500040789,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.819.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.825.220.0000000000,76124,63970,12154,EUR,40F2E9AFC5011ED7A8B96DBA64F9CD48,P
40F2E9AFC5011EE7AEC4A36FBC4E055C,40F2E9AFC5011EE7AEC4A36A95F9855C,500040790,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.820.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.826.220.0000000000,101.3,85.1254,16.17382,EUR,42F2E9AFC4EF1EE7A4AB1547437A2C01,
40F2E9AFC5011EE7AEC4A36FBC4E255C,40F2E9AFC5011EE7AEC4A36A95F9A55C,500040791,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.821.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.827.220.0000000000,25073,21070,4003,EUR,40F2E9AFC5011ED7A8B96DBA64F9CD48,P
40F2E9AFC5011EE7AEC4A36FBC4E455C,40F2E9AFC5011EE7AEC4A36A95F9C55C,500040792,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.822.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.828.220.0000000000,10.31,8.665,1.64635,EUR,42F2E9AFC4EF1EE7A4AB1547437A2C01,
40F2E9AFC5011EE7AEC4A36FBC4E655C,40F2E9AFC5011EE7AEC4A36A95F9E55C,500040793,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.823.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.829.220.0000000000,19516,16400,3116,EUR,42F2E9AFC4EF1EE7A4AB1547437A8C01,P
40F2E9AFC5011EE7AEC4A36FBC4E855C,40F2E9AFC5011EE7AEC4A36A95FA055C,500040794,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.824.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.830.220.0000000000,107.1,90,17.1,EUR,40F2E9AFC5011ED7A8B9774C83388DB9,
40F2E9AFC5011EE7AEC4A36FBC4EA55C,40F2E9AFC5011EE7AEC4A36A95FA255C,500040795,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.825.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.831.220.0000000000,4.42,3.7107,70503,EUR,42F2E9AFC4EF1EE7A4AB15474379EC01,
40F2E9AFC5011EE7AEC4A36FBC4EC55C,40F2E9AFC5011EE7AEC4A36A95FA455C,500040796,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.826.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.901.220.0000000000,32594,27390,5204,EUR,40F2E9AFC5011ED7A8B96BFBA31EAD48,P
40F2E9AFC5011EE7AEC4A36FBC4EE55C,40F2E9AFC5011EE7AEC4A36A95FA655C,500040797,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.827.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.902.220.0000000000,23.74,19.953,3.79107,EUR,42F2E9AFC4EF1EE7A4AB15474379CC01,
40F2E9AFC5011EE7AEC4A36FBC4F055C,40F2E9AFC5011EE7AEC4A36A95FA855C,500040798,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.828.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.903.220.0000000000,4.5,3.7814,71847,EUR,42F2E9AFC4EF1EE7A4AB1547437A2C01,
40F2E9AFC5011EE7AEC4A36FBC4F255C,40F2E9AFC5011EE7AEC4A36A95FAA55C,500040799,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.829.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.904.220.0000000000,2.73,2.2918,43544,EUR,42F2E9AFC4EF1EE7A4AB1547437A2C01,
40F2E9AFC5011EE7AEC4A36FBC4F455C,40F2E9AFC5011EE7AEC4A36A95FAC55C,500040800,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.830.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.905.220.0000000000,54131,45488,8643,EUR,42F2E9AFC4EF1EE7A4AB1547437A6C01,P
40F2E9AFC5011EE7AEC4A36FBC4F655C,40F2E9AFC5011EE7AEC4A36A95FAE55C,500040801,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.831.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.906.220.0000000000,27489,23100,4389,EUR,40F2E9AFC5011ED7A8B96DBA64F9CD48,P
40F2E9AFC5011EE7AEC4A36FBC4F855C,40F2E9AFC5011EE7AEC4A36A95FB055C,500040802,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.901.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.907.220.0000000000,17814,14970,2844,EUR,42F2E9AFC4EF1EE7A4AB15474379EC01,P
40F2E9AFC5011EE7AEC4A36FBC4FA55C,40F2E9AFC5011EE7AEC4A36A95FB255C,500040803,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.902.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.908.220.0000000000,87155,73240,13915,EUR,42F2E9AFC4EF1EE7A4AB15474379CC01,P
40F2E9AFC5011EE7AEC4A36FBC4FC55C,40F2E9AFC5011EE7AEC4A36A95FB455C,500040804,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.903.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.909.220.0000000000,5.84,4.911,93308,EUR,42F2E9AFC4EF1EE7A4AB1547437A8C01,
40F2E9AFC5011EE7AEC4A36FBC4FE55C,40F2E9AFC5011EE7AEC4A36A95FB655C,500040805,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.904.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.910.220.0000000000,113.03,94.9855,18.04724,EUR,40F2E9AFC5011ED7A8B9774C83388DB9,
40F2E9AFC5011EE7AEC4A36FBC50055C,40F2E9AFC5011EE7AEC4A36A95FB855C,500040806,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.905.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.911.220.0000000000,11424,9600,1824,EUR,42F2E9AFC4EF1EE7A4AB15474379EC01,P
40F2E9AFC5011EE7AEC4A36FBC50255C,40F2E9AFC5011EE7AEC4A36A95FBA55C,500040807,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.906.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.912.220.0000000000,52122,43800,8322,EUR,42F2E9AFC4EF1EE7A4AB1547437A6C01,P
40F2E9AFC5011EE7AEC4A36FBC50455C,40F2E9AFC5011EE7AEC4A36A95FBC55C,500040808,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.907.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.913.220.0000000000,41150,34580,6570,EUR,42F2E9AFC4EF1EE7A4AB1547437A2C01,P
40F2E9AFC5011EE7AEC4A36FBC50655C,40F2E9AFC5011EE7AEC4A36A95FBE55C,500040809,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.908.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.914.220.0000000000,10.59,8.9,1.691,EUR,42F2E9AFC4EF1EE7A4AB15474379CC01,
40F2E9AFC5011EE7AEC4A36FBC50855C,40F2E9AFC5011EE7AEC4A36A95FC055C,500040810,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.909.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.915.220.0000000000,25.87,21.737,4.13003,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,
40F2E9AFC5011EE7AEC4A36FBC50A55C,40F2E9AFC5011EE7AEC4A36A95FC255C,500040811,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.910.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.916.220.0000000000,14.6,12.271,2.33149,EUR,42F2E9AFC4EF1EE7A4AB1547437C8C01,
40F2E9AFC5011EE7AEC4A36FBC50C55C,40F2E9AFC5011EE7AEC4A36A95FC455C,500040812,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.911.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.917.220.0000000000,5.63,4.732,89908,EUR,42F2E9AFC4EF1EE7A4AB1547437C2C01,
40F2E9AFC5011EE7AEC4A36FBC50E55C,40F2E9AFC5011EE7AEC4A36A95FC655C,500040813,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.912.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.918.220.0000000000,1.7,1.43197,27207,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,P
40F2E9AFC5011EE7AEC4A36FBC51055C,40F2E9AFC5011EE7AEC4A36A95FC855C,500040814,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.913.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.919.220.0000000000,76124,63970,12154,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,P
40F2E9AFC5011EE7AEC4A36FBC51255C,40F2E9AFC5011EE7AEC4A36A95FCA55C,500040815,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.914.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.920.220.0000000000,101.3,85.1254,16.17382,EUR,42F2E9AFC4EF1EE7A4AB1547437C0C01,
40F2E9AFC5011EE7AEC4A36FBC51455C,40F2E9AFC5011EE7AEC4A36A95FCC55C,500040816,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.915.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.921.220.0000000000,25073,21070,4003,EUR,42F2E9AFC4EF1EE7A4AB1547437C4C01,P
40F2E9AFC5011EE7AEC4A36FBC51655C,40F2E9AFC5011EE7AEC4A36A95FCE55C,500040817,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.916.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.922.220.0000000000,10.31,8.665,1.64635,EUR,42F2E9AFC4EF1EE7A4AB1547437BCC01,
40F2E9AFC5011EE7AEC4A36FBC51855C,40F2E9AFC5011EE7AEC4A36A95FD055C,500040818,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.917.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.923.220.0000000000,19516,16400,3116,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,P
40F2E9AFC5011EE7AEC4A36FBC51A55C,40F2E9AFC5011EE7AEC4A36A95FD255C,500040819,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.918.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.924.220.0000000000,3.97,3.338,63422,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,
40F2E9AFC5011EE7AEC4A36FBC51C55C,40F2E9AFC5011EE7AEC4A36A95FD455C,500040820,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.919.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.925.220.0000000000,82795,69575,13220,EUR,42F2E9AFC4EF1EE7A4AB1547437C8C01,P
40F2E9AFC5011EE7AEC4A36FBC51E55C,40F2E9AFC5011EE7AEC4A36A95FD655C,500040821,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.920.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.926.220.0000000000,32594,27390,5204,EUR,42F2E9AFC4EF1EE7A4AB1547437BCC01,P
40F2E9AFC5011EE7AEC4A36FBC52055C,40F2E9AFC5011EE7AEC4A36A95FD855C,500040822,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.921.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.927.220.0000000000,24.7,20.76,3.9444,EUR,42F2E9AFC4EF1EE7A4AB1547437C2C01,
40F2E9AFC5011EE7AEC4A36FBC52255C,40F2E9AFC5011EE7AEC4A36A95FDA55C,500040823,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.922.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.928.220.0000000000,8.26,6.938,1.31822,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,
40F2E9AFC5011EE7AEC4A36FBC52455C,40F2E9AFC5011EE7AEC4A36A95FDC55C,500040824,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.923.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.929.220.0000000000,3.46,2.907,55233,EUR,42F2E9AFC4EF1EE7A4AB1547437C6C01,
40F2E9AFC5011EE7AEC4A36FBC52655C,40F2E9AFC5011EE7AEC4A36A95FDE55C,500040825,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.924.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.930.220.0000000000,86273,72498,13775,EUR,42F2E9AFC4EF1EE7A4AB1547437C0C01,P
40F2E9AFC5011EE7AEC4A36FBC52855C,40F2E9AFC5011EE7AEC4A36A95FE055C,500040826,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.925.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.171.001.220.0000000000,7018,5897,1121,EUR,42F2E9AFC4EF1EE7A4AB1547437BCC01,P
40F2E9AFC5011EE7AEC4A36FBC52A55C,40F2E9AFC5011EE7AEC4A36A95FE255C,500040827,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.926.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.171.002.220.0000000000,17814,14970,2844,EUR,42F2E9AFC4EF1EE7A4AB1547437C2C01,P
40F2E9AFC5011EE7AEC4A36FBC52C55C,40F2E9AFC5011EE7AEC4A36A95FE455C,500040828,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.927.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.171.003.220.0000000000,87155,73240,13915,EUR,42F2E9AFC4EF1EE7A4AB1547437C8C01,P
40F2E9AFC5011EE7AEC4A36FBC52E55C,40F2E9AFC5011EE7AEC4A36A95FE655C,500040829,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.928.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.171.004.220.0000000000,1.44,1.21399,23065,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,P
40F2E9AFC5011EE7AEC4A36FBC53055C,40F2E9AFC5011EE7AEC4A36A95FE855C,500040830,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.929.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.171.005.220.0000000000,4.74,3.9795,75610,EUR,42F2E9AFC4EF1EE7A4AB1547437CAC01,
40F2E9AFC5011EE7AEC4A36FBC53255C,40F2E9AFC5011EE7AEC4A36A95FEA55C,500040831,42F2E9AFC4EF1EE7A4AB154743444C01,20.170.930.220.0000000000,42F2E9AFC4EF1EE7A4AB154743444C01,20.171.006.220.0000000000,15898,13360,2538,EUR,42F2E9AFC4EF1EE7A4AB1547437C8C01,P
